timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559681926791,2144,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681926792,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681927793,37566,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681927793,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681928793,16161,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681928793,31968,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681929794,17500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681929794,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681930794,52500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681930794,57826,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681931795,18000,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681931795,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681932795,57711,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681932795,67864,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681933796,24056,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681933796,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681934796,40000,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681934796,50592,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681935797,19000,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681935797,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681936797,61691,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681936797,80080,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681937798,17171,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681937798,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681938798,20895,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681938798,3984,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681939798,17676,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681939799,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681940799,51256,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681940799,56999,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681941799,18500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681941799,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681942800,16161,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681942800,1002,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681943800,50500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681943800,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681944801,17085,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681944801,60301,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681945801,80869,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681945801,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681946802,37209,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681946802,175088,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681947802,19597,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681947802,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681948803,75252,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681948803,96039,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681949803,17435,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681949803,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681950803,19289,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681950804,5005,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681951804,17910,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681951804,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681952804,40816,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681952804,46000,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681953805,35087,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681953805,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681954805,21511,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681954805,50116,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681955805,19402,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681955805,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681956806,59278,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681956806,73319,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681957806,16000,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681957806,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681958807,17587,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681958807,999,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681959807,16499,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681959807,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681960807,27363,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681960807,16932,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681961808,16500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681961808,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681962808,37688,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681962808,32064,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681963808,16000,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681963808,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681964809,17085,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681964809,1000,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681965809,35500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681965809,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681966810,17171,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681966810,28056,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681967810,33668,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681967810,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681968810,16666,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681968810,32000,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681969811,51500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681969811,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681970811,29207,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681970811,87087,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681971812,16499,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681971812,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681972812,26903,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681972812,20040,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681973812,43500,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681973812,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681974813,18592,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681974813,49049,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681975813,16161,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681975813,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681976814,18000,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681976814,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681977814,40609,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681977814,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681978814,21287,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681978814,44910,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681979815,36363,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681979815,0,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681980815,17000,system CPU %,,,,,true,,0,0,0,0,null,0,0,0
1559681980815,28000,tomcat CPU %,,,,,true,,0,0,0,0,null,0,0,0
