timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559663753031,5000,idle connections,,,,,true,,0,0,0,0,null,0,0,0
1559663754199,1000,idle in transaction connections,,,,,true,,0,0,0,0,null,0,0,0
1559663754199,0,idle in transaction (aborted) connections,,,,,true,,0,0,0,0,null,0,0,0
1559663754199,1000,active connections,,,,,true,,0,0,0,0,null,0,0,0
1559663754199,5000,idle connections,,,,,true,,0,0,0,0,null,0,0,0
1559663755298,1000,idle in transaction connections,,,,,true,,0,0,0,0,null,0,0,0
1559663755299,0,idle in transaction (aborted) connections,,,,,true,,0,0,0,0,null,0,0,0
1559663755299,1000,active connections,,,,,true,,0,0,0,0,null,0,0,0
1559663755299,5000,idle connections,,,,,true,,0,0,0,0,null,0,0,0
1559663756602,1000,idle in transaction connections,,,,,true,,0,0,0,0,null,0,0,0
1559663756602,0,idle in transaction (aborted) connections,,,,,true,,0,0,0,0,null,0,0,0
1559663756602,1000,active connections,,,,,true,,0,0,0,0,null,0,0,0
1559663756602,5000,idle connections,,,,,true,,0,0,0,0,null,0,0,0
1559663757914,1000,idle in transaction connections,,,,,true,,0,0,0,0,null,0,0,0
1559663757914,0,idle in transaction (aborted) connections,,,,,true,,0,0,0,0,null,0,0,0
1559663757914,1000,active connections,,,,,true,,0,0,0,0,null,0,0,0
1559663757914,5000,idle connections,,,,,true,,0,0,0,0,null,0,0,0
1559663758914,0,idle in transaction connections,,,,,true,,0,0,0,0,null,0,0,0
1559663758914,0,idle in transaction (aborted) connections,,,,,true,,0,0,0,0,null,0,0,0
1559663758914,1000,active connections,,,,,true,,0,0,0,0,null,0,0,0
1559663758914,6000,idle connections,,,,,true,,0,0,0,0,null,0,0,0
1559663759915,0,idle in transaction connections,,,,,true,,0,0,0,0,null,0,0,0
1559663759915,0,idle in transaction (aborted) connections,,,,,true,,0,0,0,0,null,0,0,0
1559663759915,1000,active connections,,,,,true,,0,0,0,0,null,0,0,0
1559663759915,5000,idle connections,,,,,true,,0,0,0,0,null,0,0,0
1559663761068,0,idle in transaction connections,,,,,true,,0,0,0,0,null,0,0,0
1559663761069,0,idle in transaction (aborted) connections,,,,,true,,0,0,0,0,null,0,0,0
