timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559663748846,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663748846,160301056000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663748846,36553,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663748846,1018200000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663749847,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663749847,163749888000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663749847,36592,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663749847,1018200000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663750847,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663750848,163749888000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663750848,36594,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663750848,1018200000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663751848,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663751848,164519936000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663751848,36591,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663751848,1018200000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663752849,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663752849,163643392000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663752849,36588,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663752849,1171470000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663754085,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663754085,163733504000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663754085,36611,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663754086,1279560000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663755087,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663755087,164274176000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663755087,36679,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663755087,1376680000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663756406,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663756406,164814848000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663756407,36839,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663756407,219832000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663757744,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663757744,160337920000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663757744,36784,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663757745,330729000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663758745,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663758745,159473664000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663758745,36782,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663758745,390331000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663759745,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663759745,159473664000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663759745,36782,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663759745,390331000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663761010,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663761010,159563776000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663761010,36789,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663761010,473464000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663762011,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663762011,160104448000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663762011,36793,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663762011,477818000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663763011,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663763011,159600640000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663763011,36815,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663763011,522135000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663764012,119897000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663764012,159870976000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663764012,36821,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663764012,522135000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663765176,123062000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663765177,159363072000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663765177,36816,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663765177,570864000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663766452,124618000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663766452,159903744000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663766452,36824,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663766452,630229000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663767818,124618000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663767818,159965184000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663767818,36834,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663767818,691416000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663769108,124618000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663769108,159690752000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663769108,36830,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663769108,758953000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663770516,124618000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663770516,159961088000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663770516,36839,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663770516,820613000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663771516,124618000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663771516,159465472000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663771516,36841,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663771516,832746000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663772517,124618000000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663772517,160006144000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663772517,36849,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663772517,832746000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663773596,128210944000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663773596,160051200000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663773596,36854,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663773596,905549000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663774870,129751552000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663774871,159555584000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663774871,36853,system memory used %,,,,,true,,0,0,0,0,null,0,0,0
1559663774871,985781000000,tomcat heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663775921,129751552000,solr heap bytes used,,,,,true,,0,0,0,0,null,0,0,0
1559663775921,160096256000,node bytes used,,,,,true,,0,0,0,0,null,0,0,0
