timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559660886448,2710,Big-A-Home-00,200,OK,Thread Group 1-1,text,true,,44351,336,1,1,https://test-7.usdev.space/,2700,0,636
1559660889160,21,Big-A-Home-01,200,OK,Thread Group 1-1,bin,true,,2237,324,1,1,https://test-7.usdev.space/assets/images/dspace-logo.svg,21,0,16
1559660889182,5,Big-A-Home-02,200,OK,Thread Group 1-1,bin,true,,8959,324,1,1,https://test-7.usdev.space/assets/images/dspace-logo.png,5,0,0
1559660889188,46,Big-A-Home-03,200,OK,Thread Group 1-1,text,true,,74217,369,1,1,https://test-7.usdev.space/assets/fonts/fa-solid-900.woff2,3,0,0
1559660889235,247,Big-A-Home-04,200,OK,Thread Group 1-1,text,true,,599580,293,1,1,https://test-7.usdev.space/client.js,25,0,0
1559660889482,85,Big-A-Home-05,200,OK,Thread Group 1-1,bin,true,,1167,282,1,1,https://test-7.usdev.space/assets/images/favicon.ico,85,0,0
1559660889568,47,Big-A-Home-06,200,OK,Thread Group 1-1,text,true,,8404,333,1,1,https://test-7.usdev.space/assets/i18n/en.json,47,0,0
1559660889616,47,Big-A-Home-07,200,OK,Thread Group 1-1,text,true,,5777,295,1,1,https://test-7.usdev.space/0.client.js,47,0,0
1559660889664,43,Big-A-Home-08,200,OK,Thread Group 1-1,text,true,,6695,295,1,1,https://test-7.usdev.space/6.client.js,43,0,0
1559660889708,11,Big-A-Home-09,200,OK,Thread Group 1-1,text,true,,3531,392,1,1,https://test-7.usdev.space/spring-rest/api?endpointMap,11,0,0
1559660889719,48,Big-A-Home-10,200,OK,Thread Group 1-1,text,true,,9158,299,1,1,https://test-7.usdev.space/7.client.js,48,0,0
1559660889768,47,Big-A-Home-11,200,OK,Thread Group 1-1,text,true,,9242,299,1,1,https://test-7.usdev.space/8.client.js,47,0,0
1559660889816,43,Big-A-Home-12,200,OK,Thread Group 1-1,text,true,,12403,299,1,1,https://test-7.usdev.space/3.client.js,43,0,0
1559660889860,47,Big-A-Home-13,200,OK,Thread Group 1-1,text,true,,8476,300,1,1,https://test-7.usdev.space/12.client.js,47,0,0
1559660889908,47,Big-A-Home-14,200,OK,Thread Group 1-1,text,true,,7787,300,1,1,https://test-7.usdev.space/11.client.js,47,0,0
1559660889955,48,Big-A-Home-15,200,OK,Thread Group 1-1,text,true,,22556,300,1,1,https://test-7.usdev.space/10.client.js,48,0,0
1559660890004,47,Big-A-Home-16,200,OK,Thread Group 1-1,text,true,,18867,299,1,1,https://test-7.usdev.space/9.client.js,47,0,0
1559660890052,44,Big-A-Home-17,200,OK,Thread Group 1-1,text,true,,29750,299,1,1,https://test-7.usdev.space/2.client.js,43,0,0
1559660890097,46,Big-A-Home-18,200,OK,Thread Group 1-1,text,true,,3673,300,1,1,https://test-7.usdev.space/14.client.js,46,0,0
1559660890143,44,Big-A-Home-19,200,OK,Thread Group 1-1,text,true,,2815,300,1,1,https://test-7.usdev.space/13.client.js,44,0,0
1559660890187,48,Big-A-Home-20,200,OK,Thread Group 1-1,text,true,,10481,299,1,1,https://test-7.usdev.space/4.client.js,48,0,0
1559660890236,48,Big-A-Home-21,200,OK,Thread Group 1-1,text,true,,31167,299,1,1,https://test-7.usdev.space/1.client.js,47,0,0
1559660890284,47,Big-A-Home-22,200,OK,Thread Group 1-1,text,true,,6029,300,1,1,https://test-7.usdev.space/16.client.js,47,0,0
